,encrypted_user_id,title,date,location,department,amount,description
585,0,Bribe Taken BY Programmer P.K. Rawat Directorate of Treasuries,2019-08-16 08:42:00+03:00,"Lucknow,UttarPradesh",Others,35000,-
586,0,"Best Corporate Relocation Companies, Industrial Moving Company & Corporate Relocation Services",2019-08-16 14:25:00+03:00,"Adari,UttarPradesh",Others,1200,-
587,0,"Business Relocation Movers, Business Moving Companies, Commercial & Business Moving Company",2019-08-16 11:58:00+03:00,"NewDelhi,Delhi",Others,1200,-
588,0,The Full Line-Up Froats Boat Shoes at Froats.com,2019-08-14 16:50:00+03:00,"Achhnera,UttarPradesh",Others,2500,-
589,0,Mango Pods â Juul Compatible Mango Cali Pods,2019-08-14 15:17:00+03:00,"NewDelhi,Delhi",Others,1200,-
590,0,Buy Revolution Electric Cigarette Machine & Maker at Hardworkingproducts.com,2019-08-14 03:06:00+03:00,"NewDelhi,Delhi",Others,1200,-
591,0,"Are you looking for best, high quality, cheap and inexpensive hoverboard For Sale UK, segway/swegway",2019-08-14 17:14:00+03:00,"NewDelhi,Delhi",Others,1200,-
592,0,"HPI Savage XL, .25 SS, 4.6 & 5.9 Supercharger",2019-08-14 15:43:00+03:00,"Gajapati,Orissa",Others,1200,-
593,0,I WAS SITTING IN PUBLIC PARK WITH MY FRIEND AND AT THAT TIME TWO POLICE OFFICER CAME AND TAKEN BRIBE,2019-08-13 05:20:00+03:00,"Jamshedpur,Jharkhand",FIR and Complaints,500,-
594,0,Corrupted system.,2019-08-13 05:26:00+03:00,"Bangalore,Karnataka",Verification and Certificates,500,-
595,0,"To complete what is called a mahajaru, which is capturing incident details",2019-08-13 16:55:00+03:00,"Bangalore,Karnataka",FIR and Complaints,500,-
596,0,Bribe for New Connection,2019-08-13 20:23:00+03:00,"Krishnagiri,TamilNadu",Electricity Connection,50000,-
597,0,Bribe to get connection,2019-08-13 22:30:00+03:00,"Krishnagiri,TamilNadu",Electricity Connection,50000,-
598,0,AR10 Lower Part Kit & AR10 308 Handguard,2019-12-08 00:30:00+03:00,"Badharghat,Tripura",Others,1200,-
599,0,SUBHASH CHANDER CORRUPT OFFICER LOCATION - RAJOURI GARDEN MCD OFFICE GROUND,2019-11-08 16:02:00+03:00,"NewDelhi,Delhi",Driving and Transport Business,2700,-
600,0,Too much burden on common people,2019-11-08 22:38:00+03:00,"Bangalore,Karnataka",Traffic Violations,500,-
601,0,"Toride Cabs Service (P) LTD, Agra-Against For Salary Issue,Last 3 Month",2019-10-08 04:57:00+03:00,"Agra,UttarPradesh",Employee Grievances,1000000,-
602,0,Khata transfer,2019-10-08 02:32:00+03:00,"Bangalore,Karnataka",Khata,15000,-
603,0,Bribe for Minority Officer,2019-09-08 21:00:00+03:00,"Mangalore,Karnataka",Others,10000,-
604,0,Paid bribe to traffic police.,2019-09-08 16:42:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",500,-
605,0,Customs officials are becoming and behaving like prostitutes.,2019-09-08 10:35:00+03:00,"Hyderabad,Telangana",Customs Check and Clearance,10000,-
606,0,Passport renewal,2019-09-08 19:41:00+03:00,"Surat,Gujarat",Issue and Renewal of Passport,500,-
607,0,"Forced to pay Bribe, Fed up of Harassment",2019-09-08 21:46:00+03:00,"Davanagere,Karnataka",Encumbrance Certificate,7200,-
608,0,False allegation in public place,2019-08-08 13:43:00+03:00,"Yamunanagar,Haryana",False Allegations,10000,-
609,0,Temporary meter corruption,2019-08-08 05:52:00+03:00,"Bangalore,Karnataka",Change of Tariff in Domestic to Commercial,6000,-
610,0,Long Distance Residential Moving Company & Services | Residential Moving Companies,2019-07-08 04:52:00+03:00,"NewDelhi,Delhi",Others,1200,-
611,0,Best Long Distance Moving Companies & Interstate Removalists at Xfinitymoving.com,2019-07-08 22:02:00+03:00,"NewDelhi,Delhi",Others,12000,-
612,0,I paid bribe to sub registar of J P Nagar office,2019-07-08 04:52:00+03:00,"Bangalore,Karnataka",Property Registration,5000,-
613,0,Paid a bribe to getting obc certificate made on central government format,2019-06-08 12:18:00+03:00,"Shivpuri,MadhyaPradesh",Others,5000,-
614,0,Demanding bribe for pension release,2019-06-08 19:33:00+03:00,"Shahjahanpur,UttarPradesh",Pension Processing,7000,-
615,0,Froats Bottle Opener at Froats.com,2019-06-08 02:27:00+03:00,"NewDelhi,Delhi",Others,1200,-
616,0,Cali Stick & Cali Stick Disposable Vape at Calivapepods.com,2019-06-08 22:36:00+03:00,"NewDelhi,Delhi",Others,1200,-
617,0,Handcrafted Stemless Wine Glasses & Drinking Glasses,2019-06-08 19:02:00+03:00,"Adilabad,Telangana",Others,1200,-
618,0,Kids Hoverboards Segway/Swegway Case Shell Kit at Smartboardsuk.com,2019-06-08 17:40:00+03:00,"Achhnera,UttarPradesh",Sales Tax,1200,-
619,0,Losi 5IVE T Upgrades Parts at RBinnovations.com,2019-06-08 17:19:00+03:00,"NewDelhi,Delhi",Others,1200,-
620,0,Bribe by Purana Qila Delhi Traffic Police on 2 aug,2019-05-08 20:19:00+03:00,"NewDelhi,Delhi",Autorickshaws,400,-
621,0,Buy Online AR15 Lower Part Kit & AR15 LPK,2019-05-08 09:00:00+03:00,"Achhnera,UttarPradesh",Others,12589,-
622,0,Still not a no to bribe,2019-05-08 00:07:00+03:00,"Raipur,Chhattisgarh","Fines, Penalties and Rules",200,-
623,0,Shame on Airport staff,2019-05-08 18:05:00+03:00,"Hyderabad,Telangana",Customs,13500,-
624,0,Policeman takes bribe,2019-04-08 19:50:00+03:00,"NewDelhi,Delhi",Transport of Luggage and Goods,50,-
625,0,Gift Deed,2019-04-08 09:07:00+03:00,"Bangalore,Karnataka",Registrations and Licenses,3000,-
626,0,"Supriya Das, Sbi Bank molandighi branch",2019-02-08 08:12:00+03:00,"Durgapur,WestBengal",Loans,50000,-
627,0,For police verification,2019-02-08 12:01:00+03:00,"Kanpur,UttarPradesh",Verification and Certificates,1800,-
628,0,Traffic police corruption on Mumbai Pune Expressway,2019-02-08 18:06:00+03:00,"Mumbai,Maharashtra","Traffic Fines, Penalties, Rules",1000,-
629,0,Not to transfer land patta which are in court cases,2019-02-08 08:08:00+03:00,"Thiruvarur,TamilNadu",Patta,100000,-
630,0,Paid a bribe of around 500 and they claimed us to pay of rupees 4000,2019-01-08 06:19:00+03:00,"Tiruchirapalli,Kerala",Others,500,-
631,0,Juul Compatible Pods at Calivapepods.com,2019-07-31 19:49:00+03:00,"Adari,UttarPradesh",Others,1200,-
632,0,Powermatic 3 Cigarette Rolling Machine & Injector Machine For Sale,2019-07-31 09:54:00+03:00,"Adilabad,Telangana",Others,1200,-
633,0,Hoverboards Segway/Swegway and Hoverkart Accessories UK,2019-07-31 22:16:00+03:00,"Adilabad,Telangana",Others,1200,-
634,0,Traxxas 3.3 Engine Supercharger at RBinnovations.com,2019-07-31 17:35:00+03:00,"Abohar,Punjab",Others,1200,-
635,0,The Rugged Camos Boat Shoes at Froats .com,2019-07-31 09:07:00+03:00,"Adari,UttarPradesh",Others,1200,-
636,0,Agriculture department,2019-07-31 01:39:00+03:00,"Siwan,Bihar",Government Personnel,1000,-
637,0,Birth certificate enquiry,2019-07-30 01:19:00+03:00,"Cuddapah,AndhraPradesh",Certificates,300,-
638,0,Paid money to receive my parcel,2019-07-30 18:20:00+03:00,"Bangalore,Karnataka",Transport of Luggage and Goods,500,-
639,0,Asked for 4000 bribe,2019-07-29 12:15:00+03:00,"Hyderabad,Telangana",Driving and Transport Business,600,-
640,0,AR15 Upper Receiver - AR15 BCG - AR15 Upper Build,2019-07-29 23:04:00+03:00,"NewDelhi,Delhi",Others,1200,-
641,0,HAD TO PAY A BRIBE INSPITE OF PRODUCING LEGAL PAPERS,2019-07-28 11:43:00+03:00,"Bangalore,Karnataka",Autorickshaws,500,-
642,0,I paid bribe and e-chalan also.,2019-07-27 12:46:00+03:00,"Noida,UttarPradesh","Traffic Fines, Penalties, Rules",300,-
643,0,Paid to traffic police who cornered me with wrong cases and taken my bike keys,2019-07-27 17:46:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",500,-
644,0,I paid a bribe for passport verification,2019-07-27 07:21:00+03:00,"Jodhpur,Rajasthan",Verification and Certificates,300,-
645,0,Ajeet yadab,2019-07-27 14:15:00+03:00,"Chennai,TamilNadu",Customs Check and Clearance,25000,-
646,0,My Income Refunds was pending since 5 years and no action taken.,2019-07-26 08:11:00+03:00,"Mumbai,Maharashtra",PAN,40000,-
647,0,Vehicle Transfer/Purchase to Nashik,2019-07-26 08:02:00+03:00,"Nashik,Maharashtra",Driving and Transport Business,6000,-
648,0,He is not doing simple work,2019-07-26 04:56:00+03:00,"Tumkur,Karnataka",Aadhaar Card Process,10,-
649,0,I DIDN'T BREAK ANY SIGNAL AT THE CROSSING AND YET FINED AND WAS TOLD FOR LICENSE TERMINATION,2019-07-26 01:41:00+03:00,"Panaji,Goa","Traffic Fines, Penalties, Rules",400,-
650,0,Company did fraud for the job,2019-07-25 11:52:00+03:00,"Kolkata,WestBengal",Others,90000,-
651,0,PAN Card Delivery,2019-07-25 15:29:00+03:00,"Bangalore,Karnataka",Post and Parcel,140,-
652,0,Clearks are requesting money in order to get the work done,2019-07-24 01:56:00+03:00,"Srinagar,JammuandKashmir",Services,500,-
653,0,RC Scale Air Filters,2019-07-24 11:08:00+03:00,"Adari,UttarPradesh",Others,1200,-
654,0,BESCOM took 50000 as bribe from each house in abandoned layout to get permanent meters,2019-07-23 16:29:00+03:00,"Bangalore,Karnataka",Electric Meters,50000,-
655,0,EPF Officer asking for Bribe,2019-07-23 10:57:00+03:00,"NewDelhi,Delhi",Government Personnel,8000,-
656,0,Mango Pods â Buy Juul Compatible Mango Cali Pods,2019-07-23 00:13:00+03:00,"Adari,UttarPradesh",Others,1300,-
657,0,The Kiddos - Blue Seersucker Boat Shoes,2019-07-23 01:14:00+03:00,"Achhnera,UttarPradesh",Others,1500,-
658,0,Bribe paid for police verification at Byapanhalli Police Station,2019-07-23 21:11:00+03:00,"Bangalore,Karnataka",Policies and Procedures,300,-
659,0,"AR15 223 5.56 Delta Ring Kit - Delta Ring, Snap Ring, Weld Spring",2019-07-22 02:53:00+03:00,"Adilabad,Telangana",Others,1200,-
660,0,Mini RootGuard Heavy Duty Gopher Wire Baskets- Protects for 6-10 Years,2019-07-22 07:07:00+03:00,"Achhnera,UttarPradesh",Policies and Procedures,1200,-
661,0,All Terrain Hoverboards Segway/Swegway UK at Smartboardsuk.com,2019-07-22 20:30:00+03:00,"Adari,UttarPradesh",Land Registration,1200,-
662,0,Reissue of passport police verification,2019-07-21 02:09:00+03:00,"Belgaum,Karnataka",Issue and Renewal of Passport,700,-
663,0,Bribe for international driving licence,2019-07-20 17:53:00+03:00,"Bangalore,Karnataka",,1500,-
664,0,Gst registration,2019-07-20 11:00:00+03:00,"Kanpur,UttarPradesh",,5000,-
665,0,Doctor  taking bribe in civil hospital,2019-07-20 20:47:00+03:00,"Bongaigaon,Assam",Hospitals and Medical Care,6000,-
666,0,Bribe to esi c inspection officer,2019-07-19 04:29:00+03:00,"Raipur,Chhattisgarh",,50000,-
667,0,Bribe for 1st class,2019-07-19 08:52:00+03:00,"Mumbai,Maharashtra","Fines, Penalties and Rules",150,-
668,0,Give bribe and work is done,2019-07-19 12:27:00+03:00,"Saharanpur,UttarPradesh",Government Schemes,200,-
669,0,Changing Gas Delivery Address,2019-07-18 21:15:00+03:00,"Guntur,AndhraPradesh",Others,90,-
670,0,No receipt for fine payment,2019-07-18 07:28:00+03:00,"Bangalore,Karnataka",Autorickshaws,1000,-
671,0,FROATS Pocket Tee Light Navy T Shirts â Froats.com,2019-07-17 14:06:00+03:00,"Adilabad,Telangana",Others,1200,-
672,0,Some Traffic Police are asking 2000  rupees  for Not having NOC,2019-07-17 07:08:00+03:00,"Chennai,TamilNadu","Traffic Fines, Penalties, Rules",500,-
673,0,Buy Freshly Ground or Beans Coffee at Hardworkingproducts.com,2019-07-17 11:47:00+03:00,"Adityapur,Jharkhand",Others,1200,-
674,0,Hoverkart/Hovercart Replacement Parts For Sale UK â Smartboardsuk.com,2019-07-17 15:48:00+03:00,"Adilabad,Telangana",Others,1200,-
675,0,Silver Bullet BULLET for HPI BAJA - Polished,2019-07-17 07:17:00+03:00,"Adilabad,Telangana",,1200,-
676,0,Get Cali Pods Compatible Battery at Calivapepods.com,2019-07-16 12:44:00+03:00,"Achhnera,UttarPradesh",Others,1200,-
677,0,Buy Gas Block .936 Mini Low Profile Steel Gas Block (Black -936GB),2019-07-16 11:27:00+03:00,"NewDelhi,Delhi",Others,1200,-
678,0,Keto Slim RX - Shark Tank Diet Pills To Burn Extra Fat Naturally!,2019-07-16 22:45:00+03:00,"Achhnera,UttarPradesh",College Leaving Certificate,50,-
679,0,I want my hard earned money back which they used as bribe,2019-07-16 07:34:00+03:00,"NewDelhi,Delhi",Ticket and Seat Related,2000,-
680,0,Asking bribe to give RC Card,2019-07-15 13:08:00+03:00,"Bangalore,Karnataka",Number Plates and Vehicle Registration,500,-
681,0,Malkpur village patwari from Ludhiana asked bribe from my brother,2019-07-15 06:40:00+03:00,"Ludhiana,Punjab",Land Registration,10000,-
682,0,Pradeep Yadav ETO,2019-07-14 23:16:00+03:00,"Rewari,Haryana",Sales Tax,1000000,-
683,0,Passport verification.,2019-07-14 05:46:00+03:00,"Nashik,Maharashtra",Verification and Certificates,500,-
684,0,KR Puram RTO office is collecting an additional 10rupees on every challan payment.,2019-07-14 23:31:00+03:00,"Bangalore,Karnataka",,10,-
685,0,Electrical division maharani Bagh a Mr Mr Sharma rickshaw ke Kara ispat ka nanga nach Salman DJ depa,2019-07-14 19:35:00+03:00,"NewDelhi,Delhi",Allotment of subsidized housing,900000,-
686,0,Donation for admission in college,2019-07-14 16:39:00+03:00,"Mumbai,Maharashtra",School or College Related,18000,-
687,0,No parking fine,2019-07-13 22:26:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",500,-
688,0,Bribe taken by officer,2019-07-13 21:16:00+03:00,"Nagpur,Maharashtra",Autorickshaws,2000,-
689,0,Bribe for passport verification,2019-12-07 03:35:00+03:00,"Pune,Maharashtra",Verification and Certificates,2000,-
690,0,Police Address Verification,2019-11-07 05:33:00+03:00,"Kanpur,UttarPradesh",Police Clearance Certificate,1400,-
691,0,Going into Brts route and no helmet,2019-11-07 13:34:00+03:00,"Ahmedabad,Gujarat","Traffic Fines, Penalties, Rules",500,-
692,0,For Property Registration at Nagpur Registered Office Great Nag Road,2019-11-07 15:52:00+03:00,"Nagpur,Maharashtra",Property Registration,60000,-
693,0,Police Asked Bribe For Passport Verification,2019-10-07 22:06:00+03:00,"Narsimhapur,MadhyaPradesh",Verification and Certificates,500,-
694,0,Complain,2019-10-07 05:43:00+03:00,"Ranchi,Jharkhand",Autorickshaws,400,-
695,0,CORRUPT POLICE OFFICE YOGENDER SINGH (9756100073) AUDIO TAPE IN WHICH HE IS ASKING 1 LAC FROM US,2019-10-07 17:49:00+03:00,"Aligarh,UttarPradesh",FIR and Complaints,100000,-
696,0,Get The Charleston Blues Boat Shoes at Froats.com,2019-09-07 08:03:00+03:00,"Adityapur,Jharkhand",Others,1200,-
697,0,Cali Pods Kiwi Guava Juul Compatible at Calivapepods.com,2019-09-07 08:13:00+03:00,"NewDelhi,Delhi",Others,1200,-
698,0,ASKED FOR COMMISSION TO SANCTION A LOAN,2019-09-07 23:56:00+03:00,"Bangalore,Karnataka",Loans,10000,-
699,0,Associated MGT 8.0 (.21-.32 Engine) at RBinnovations.com,2019-09-07 19:58:00+03:00,"Adilabad,Telangana",Others,1200,-
700,0,Misuse of law by police to blackmail people and extort money.,2019-08-07 19:35:00+03:00,"NewDelhi,Delhi",Policies and Procedures,20000,-
701,0,Issuance of marriage certificate,2019-08-07 19:19:00+03:00,"Bangalore,Karnataka",,2500,-
702,0,My father paid 4000 rs in treasury office ballia for processing his pension documents,2019-08-07 18:59:00+03:00,"Ballia,UttarPradesh",Pension Processing,4000,-
703,0,AR and AR15 Handguard Rifle Case at AR15handguard.com,2019-08-07 01:59:00+03:00,"Adityapur,Jharkhand",Others,1500,-
704,0,Registrar not willing to do registration without bribe,2019-08-07 01:11:00+03:00,"Bangalore,Karnataka",Encumbrance Certificate,20000,-
705,0,"Buy Handcrafted Stemless Wine Glasses, Drinking/Dining Glasses & Wine Glasses",2019-08-07 22:13:00+03:00,"Adari,UttarPradesh",Others,1200,-
706,0,Suspension Hoverkart / Hovercart Replacement Seat UK â Smaerboardsuk.com,2019-08-07 01:49:00+03:00,"Achhnera,UttarPradesh",Others,1200,-
707,0,Srivaikuntam Police station asked for 20000 Bribe for filing FIR for loss of Sale deed,2019-08-07 05:28:00+03:00,"Tuticorin,TamilNadu",FIR and Complaints,20000,-
708,0,Complain against Ram Bihari Mishra Lekhpal in Lalganj Tahsil,2019-07-07 06:20:00+03:00,"Lalganj,Bihar",Caste Certificate,200000,-
709,0,I was go to medical fitness certificate for my govt job.,2019-07-07 04:56:00+03:00,"Darbhanga,Bihar",Health Services,500,-
710,0,Rent agreement police verification,2019-06-07 03:16:00+03:00,"Pimpri-Chinchwad,Maharashtra",Registrations and Licenses,1200,-
711,0,Https://www.herbalsupplementreview.com/primo-boost-keto/,2019-06-07 07:24:00+03:00,"Adilabad,Telangana",Service Tax,25550,-
712,0,Nothing can be done at own without the help of broker Rajkumar,2019-06-07 18:36:00+03:00,"Coimbatore,TamilNadu","Caste, Community and Income",6000,-
713,0,Misused the mv act for getting bribe,2019-05-07 12:57:00+03:00,"Pratapgarh,Tripura","Traffic Fines, Penalties, Rules",2000,-
714,0,Bribe for Passport Verification,2019-05-07 19:41:00+03:00,"Srikakulam,AndhraPradesh",Policies and Procedures,500,-
715,0,Paid bribe of Rs.500 for Police clearance for passport,2019-04-07 17:09:00+03:00,"Bangalore,Karnataka",Verification and Certificates,500,-
716,0,Asked for Bribe on account of Usage of Plastic bags -- whereas we are not using plastic material,2019-03-07 13:54:00+03:00,"Kanpur,UttarPradesh",Others,20000,-
717,0,The Griswolds Boat Shoes at Froats.com,2019-03-07 04:40:00+03:00,"NewDelhi,Delhi",Others,2693,-
718,0,Passion Fruit Orange Guava Cali Pods at Calivapepods.com,2019-03-07 14:00:00+03:00,"NewDelhi,Delhi",Others,1200,-
719,0,Bribe for riding karnataka vehicle in Tamil Nadu,2019-03-07 14:09:00+03:00,"Chennai,TamilNadu","Traffic Fines, Penalties, Rules",150,-
720,0,Drifting Hoverkart Gokart Attachment Buggy UK,2019-03-07 08:10:00+03:00,"Adari,UttarPradesh",Others,12,-
721,0,Zenoah G320RC Engine LOSI Only,2019-03-07 18:12:00+03:00,"Fatehabad,Haryana",Others,1200,-
722,0,Had to pay bribe for police verification of passport.,2019-02-07 16:29:00+03:00,"Alipurduar,WestBengal",Policies and Procedures,1300,-
723,0,FIR for lost certificates,2019-02-07 23:55:00+03:00,"Varanasi,UttarPradesh",FIR and Complaints,200,-
724,0,AR15 Lower Part Kit â Complete AR15 LPK,2019-02-07 01:54:00+03:00,"NewDelhi,Delhi",Others,1200,-
725,0,Corrupt cops increased their bribe rates due to increase in fine rates,2019-02-07 14:38:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",1500,-
726,0,Powermatic 3 or Powermatic III Electric Cigarette Rolling Machine For Sale,2019-02-07 12:10:00+03:00,"Adoni,AndhraPradesh",Others,1230,-
727,0,Paid for appeal decision,2019-01-07 21:38:00+03:00,"Nashik,Maharashtra",Assessment,50000,-
728,0,Paid to get rightful  justice at MVAT appeal,2019-01-07 20:24:00+03:00,"Nashik,Maharashtra",Sales Tax,150000,-
729,0,BBMP Revenue Department - Scamming people to pay tax,2019-01-07 13:22:00+03:00,"Bangalore,Karnataka",Certificates,3500,-
730,0,BBMP Revenue Department - Scamming people to pay bribe.,2019-01-07 02:41:00+03:00,"Bangalore,Karnataka",Certificates,3500,-
731,0,Asked for bribe,2019-06-30 09:48:00+03:00,"NewDelhi,Delhi",Policies and Procedures,250,-
732,0,Fake Income Certificate,2019-06-29 17:52:00+03:00,"Dehradun,Uttarakhand",Public Works,5000,-
733,0,Bribe to hand over certificate,2019-06-29 09:45:00+03:00,"Guwahati,Assam",Certificates,200,-
734,0,Paid bribe every time,2019-06-28 21:08:00+03:00,"Nainital,Uttarakhand",Timber Related,500,-
735,0,Forced to pay a bribe or face false charges by the traffic police,2019-06-28 06:52:00+03:00,"Panchkula,Haryana","Traffic Fines, Penalties, Rules",600,-
736,0,RTO - KR PURAM,2019-06-25 15:08:00+03:00,"Bangalore,Karnataka",Entry Tax,70,-
737,0,Akshay Academy Indore taking bribe of Rs. 200 for each paper,2019-06-25 21:36:00+03:00,"Indore,MadhyaPradesh",College Leaving Certificate,200,-
738,0,The Star Spangleds Boat Shoes at Froats.com,2019-06-25 20:36:00+03:00,"Fatehabad,Haryana",Others,1693,-
739,0,Mango Mint Cali Pods at Calivapepods.com,2019-06-25 13:58:00+03:00,"Daudnagar,Bihar",Others,12589,-
740,0,Air Filter Technology â Rbinnovations.com,2019-06-25 08:33:00+03:00,"Damoh,MadhyaPradesh",Others,1200,-
741,0,Asked bribe for providing passbook for the registered land,2019-06-24 04:41:00+03:00,"Guntakal,AndhraPradesh",Land Registration,3000,-
742,0,Bangalore traffic police constable demanded me 50rs bribe in public road,2019-06-24 10:37:00+03:00,"Bangalore,Karnataka",Autorickshaws,50,-
743,0,For prossessing GST Refund 1% of refund amount to be given as bribe,2019-06-24 13:12:00+03:00,"Sangareddy,Telangana",Sales Tax,400000,-
744,0,AR15 Handguard Red Dot and Scope at AR15handguard.com,2019-06-24 19:01:00+03:00,"EastNimar/Khandwa,MadhyaPradesh",Others,123666,-
745,0,Motion Sensor LED Night Light Round or Square at Hardworkingproducts.com,2019-06-24 12:16:00+03:00,"Kadiri,AndhraPradesh",Others,1589,-
746,0,Silikart Hoverkart Gokart Attachment Buggy For Sale UK,2019-06-24 10:26:00+03:00,"Pakaur,Jharkhand",Others,1369,-
747,0,Police said for verification fees,2019-06-22 15:22:00+03:00,"Vellore,TamilNadu",Verification and Certificates,300,-
748,0,Bill jyada nikal rahe hai,2019-06-22 16:15:00+03:00,"Aligarh,UttarPradesh",,500,-
749,0,BDA officers asking bribe,2019-06-22 06:05:00+03:00,"Bangalore,Karnataka",Property Registration,7000,-
750,0,Paid bribe for passport verification,2019-06-22 06:58:00+03:00,"Medinipur,WestBengal",Verification and Certificates,1700,-
751,0,The Lone Star Boat Shoes at https://froats.com/products/the-lonestars,2019-06-21 04:49:00+03:00,"NewDelhi,Delhi",Others,120000,-
752,0,Fraud parcel booking,2019-06-20 20:13:00+03:00,"Arakkonam,TamilNadu",Post and Parcel,2000,-
753,0,PAID BRIBE FOR GETTING AN ELECTRICITY CONNECTION,2019-06-19 05:16:00+03:00,"Baghpat,UttarPradesh",Commercial and Industrial,20000,-
754,0,Bribe for Passport police verificaiton,2019-06-19 06:34:00+03:00,"NewDelhi,Delhi",Verification and Certificates,1500,-
755,0,Flyover under construction where police take bribe for helmets and papers,2019-06-19 22:51:00+03:00,"Pune,Maharashtra",Autorickshaws,700,-
756,0,Replacement Rubber Grips for Hoverkart/Hovercart UK â Smartboardsuk.com,2019-06-19 23:57:00+03:00,"Adilabad,Telangana",Others,500,-
757,0,Supercharger System HPI Reed Kit â Rbinnovations.com,2019-06-19 20:13:00+03:00,"Calicut,Kerala",Others,210000,-
758,0,Income cerficate,2019-06-19 01:19:00+03:00,"Ambattur,TamilNadu",College Leaving Certificate,1800,-
759,0,Keto slim Reviews | keto slim UK,2019-06-18 23:21:00+03:00,"Achhnera,UttarPradesh",Visa,6,-
760,0,Blue Raspberry Mint Cali Pods at Calivapepods.com,2019-06-18 14:31:00+03:00,"Adilabad,Telangana",Others,1200,-
761,0,"AR15 LPK (Lower Parts Kit) 223/5.56 No Grip, No Trigger and No Hammer",2019-06-18 13:46:00+03:00,"NewDelhi,Delhi",Others,2000,-
762,0,Buy Flip Top Plastic King Size Cigarette Case - Assorted Colors,2019-06-18 18:33:00+03:00,"Asansol,WestBengal",Others,1500,-
763,0,To replace existing water line with new connection,2019-06-17 17:35:00+03:00,"Chennai,TamilNadu",Water Connection,10000,-
764,0,Had to pay bribe for passport verification,2019-06-16 12:55:00+03:00,"Kolkata,WestBengal",Verification and Certificates,200,-
765,0,Ravinder,2019-06-16 19:31:00+03:00,"Gandhinagar,Gujarat",FIR and Complaints,5000,-
766,0,Marriage registration  bribe paid,2019-06-15 01:41:00+03:00,"Bangalore,Karnataka",Certificates,400,-
767,0,Bribe for settlement,2019-06-15 05:37:00+03:00,"Bangalore,Karnataka",FIR and Complaints,20000,-
768,0,Re connection of transformer,2019-06-14 07:30:00+03:00,"Nizamabad,Telangana",Transformers,2000,-
769,0,Survey officers,2019-06-14 05:36:00+03:00,"Chikmagalur,Karnataka",Government Personnel,2000,-
770,0,Bribed for one signature,2019-06-13 19:45:00+03:00,"Jaspur,Uttarakhand",Pension Processing,5000,-
771,0,Regarding GTU(Gujarat technological Uni.) innovation counsils.,2019-06-13 00:02:00+03:00,"Ahmedabad,Gujarat",College Leaving Certificate,1000,-
772,0,The Sharks and Minnows Boat Shoes at Froats.com,2019-06-13 03:00:00+03:00,"NewDelhi,Delhi",Others,12000,-
773,0,The Rugged Camos & Bermuda Breeze Boat Shoes at Froats.com,2019-06-13 13:22:00+03:00,"Adoni,AndhraPradesh",Others,1200,-
774,0,Bribe demanded to get certificate,2019-12-06 11:16:00+03:00,"Thiruvallur,TamilNadu",Certificates,50000,-
775,0,Bribe for change in name in Noida authority,2019-12-06 19:15:00+03:00,"Noida,UttarPradesh",Building Construction Approval,200000,-
776,0,Buy Super Soft & Soft Leather Boat Shoes at Froats.com,2019-12-06 08:23:00+03:00,"NewDelhi,Delhi",Others,1200,-
777,0,Babu ask me bribe for legal work,2019-12-06 21:35:00+03:00,"Lucknow,UttarPradesh",Others,2000,-
778,0,Verification officer asked for bribe,2019-12-06 09:37:00+03:00,"Kolkata,WestBengal",Issue and Renewal of Passport,3500,-
779,0,Hoverboard Segway/Swegway Backpack Bag UK,2019-12-06 08:24:00+03:00,"Adoni,AndhraPradesh",Assessment,12000,-
780,0,Team Associated RC10 GT & RC10 GT2 Supercharger at RBinnovations.com,2019-12-06 07:43:00+03:00,"Adoni,AndhraPradesh",Others,1200,-
781,0,Post didn't deliver,2019-11-06 04:44:00+03:00,"Noida,UttarPradesh",Post and Parcel,100,-
782,0,Tt taking bribe 50 rs from each passenger and nearly 200 customer he has taken bribe infront of me,2019-11-06 20:49:00+03:00,"Gaya,Bihar",Ticket and Seat Related,50,-
783,0,Blueberry Pomegranate Cali Pods at Calivapepods.com,2019-11-06 19:53:00+03:00,"Adra,WestBengal",Others,1200,-
784,0,Ar 10 carbine buffer spring length,2019-11-06 05:35:00+03:00,"Adityapur,Jharkhand",Others,1200,-
785,0,Aluminum/Stainless Steel and Faux Leather Cigarette Case-Assorted Colors For Sale,2019-11-06 01:39:00+03:00,"Adityapur,Jharkhand",Others,1200,-
786,0,Taken for employment,2019-11-06 06:13:00+03:00,"Bankura,WestBengal",Others,1100000,-
787,0,Parking fine.,2019-10-06 13:25:00+03:00,"Nashik,Maharashtra","Traffic Fines, Penalties, Rules",300,-
788,0,Bribe sought by local patwari,2019-10-06 11:04:00+03:00,"Bhiwani,Haryana",Caste Certificate,1000,-
789,0,PCC clearance,2019-09-06 02:12:00+03:00,"Pimpri-Chinchwad,Maharashtra",Autorickshaws,400,-
790,0,Meter seal,2019-09-06 16:07:00+03:00,"NewDelhi,Delhi",Change of Tariff in Domestic to Commercial,1000,-
791,0,Corruption and behavior again defence person,2019-09-06 16:46:00+03:00,"Pratapgarh,Tripura",Autorickshaws,500,-
